,Company,Market_Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,Unnamed: 16,norm_name,match,match_score,comp_name,WikidataID,Des,Logo,employees_count,Market_Value_class,Revenue_class,Profits_class,Assets_class,Rank_class
1808,Genting,8.341,4.656,0.3218,23.223,1811.0,Consumer Discretionary,Casinos_&_Gaming,Asia,Malaysia,Malaysia,,Kok Lim,http://www.forbes.com/companies/genting/,0.01385695216,0.06911512027,,genting,getlink,0,getlink,http://www.wikidata.org/entity/Q2274634,,https://upload.wikimedia.org/wikipedia/commons/0/00/Getlink_Logo_2017.jpg,3539.0,low,low,low,mid,high
1809,ONO_Pharmaceutical,12.09,2.362,0.4537,5.728,1812.0,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Toshiharu Korekane,http://www.forbes.com/companies/ono-pharmaceutical/,0.07920740223,0.1920829805,,ono pharmaceutical,ono pharmaceutical,1,ono pharmaceutical,http://www.wikidata.org/entity/Q11464265,Japanese pharmaceutical company,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ono_Pharmaceutical_company_logo.svg,0.0,mid,low,mid,mid,high
1810,EFG_International,2.331,1.569,-0.0608,42.702,1813.0,Financials,Regional_Banks,Europe,Switzerland,Switzerland,,Piergiorgio Pradelli,http://www.forbes.com/companies/efg-international/,-0.001423820898,-0.03875079669,,efg international,icf international,0,icf international,http://www.wikidata.org/entity/Q5969562,,https://upload.wikimedia.org/wikipedia/commons/2/29/ICF_International_logo.png,0.0,low,low,low,mid,high
1811,Tapestry,13.251,5.53,0.3375,6.588,1814.0,Consumer Discretionary,Apparel/Footwear_Retail,North America,United_States,New York,New York,Victor LuÃ­s,http://www.forbes.com/companies/tapestry/,0.0512295082,0.06103074141,,tapestry,telstra,0,telstra,http://www.wikidata.org/entity/Q721162,telecommunications company predominantly serving Australian customers,https://upload.wikimedia.org/wikipedia/commons/c/c1/Telstra_logo.svg,34048.0,mid,low,low,mid,high
1812,Broadridge_Financial,13.858,4.4,0.4082,3.485,1815.0,Consumer Discretionary,Business_&_Personal_Services,North America,United_States,New York,New York,Rich Daly,http://www.forbes.com/companies/broadridge-financial/,0.1171305595,0.09277272727,,broadridge financial,brighthouse financial,0,brighthouse financial,http://www.wikidata.org/entity/Q39052929,American financial services company,https://upload.wikimedia.org/wikipedia/commons/2/29/Brighthouse_Financial_logo.svg,0.0,mid,low,low,mid,high
1813,BOK_Financial,6.781,1.656,0.3483,33.361,1816.0,Financials,Regional_Banks,North America,United_States,Oklahoma,Oklahoma,Steve Bradshaw,http://www.forbes.com/companies/bok-financial/,0.01044033452,0.210326087,,bok financial,voya financial,0,voya financial,http://www.wikidata.org/entity/Q5972276,rebranded Dutch financial organisation,https://upload.wikimedia.org/wikipedia/commons/f/f7/Voya_Financial_logo.png,0.0,low,low,low,mid,high
1814,Safaricom,11.074,2.186,0.4923,1.803,1817.0,Telecommunication Services,Telecommunications_services,,Kenya,Kenya,,Nicholas Nganga,http://www.forbes.com/companies/safaricom/,0.2730449251,0.2252058554,,safaricom,sanrio,0,sanrio,http://www.wikidata.org/entity/Q1136885,Japanese company,https://upload.wikimedia.org/wikipedia/commons/e/e6/%E3%82%B5%E3%83%B3%E3%83%AA%E3%82%AA_%E3%83%AD%E3%82%B4.png,0.0,mid,low,mid,mid,high
1815,First_Citizens_BancShares,5.331,1.629,0.3564,34.436,1818.0,Financials,Regional_Banks,North America,United_States,North Carolina,North Carolina,Frank Holding Jr.,http://www.forbes.com/companies/first-citizens-bancshares/,0.0103496341,0.2187845304,,first citizens bancshares,first investment bank,0,first investment bank,http://www.wikidata.org/entity/Q4349698,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Logo_of_First_Investment_Bank.jpg,0.0,low,low,low,mid,high
1816,GS_Engineering,2.864,10.896,0.0953,12.794,1819.0,Industrials,Construction_Services,Asia,South_Korea,South Korea,,Chang-Soo Huh,http://www.forbes.com/companies/gs-engineering/,0.007448804127,0.008746328928,,gs engineering,clyde engineering,0,clyde engineering,http://www.wikidata.org/entity/Q5136910,Australian locomotive manufacturer (1898–1996),https://upload.wikimedia.org/wikipedia/commons/8/85/NSWGR_Locomotive_3642_d.jpg,0.0,low,mid,low,mid,high
1817,Kiyo_Bank,1.161,0.631,0.1052,42.237,1819.0,Financials,Regional_Banks,Asia,Japan,Japan,,Byung-Yong Lim,http://www.forbes.com/companies/kiyo-bank/,0.0024907072,0.1667194929,,kiyo bank,keybank,0,keybank,http://www.wikidata.org/entity/Q1740314,"American regional bank headquartered in Cleveland, Ohio",https://upload.wikimedia.org/wikipedia/commons/d/d8/KeyBank.png,0.0,low,low,low,mid,high
1818,Harel_Insurance_Investments_&_Financial_Services,1.57,5.119,0.1902,29.91,1821.0,Financials,Diversified_Insurance,Asia,Israel,Israel,,Yair Hamburger,http://www.forbes.com/companies/harel-insurance-investments-financial-services/,0.006359077232,0.03715569447,,harel insurance investments & financial services,siemens financial services,0,siemens financial services,http://www.wikidata.org/entity/Q1671060,The Financial Services division of Siemens (SFS) offers international financing solutions in the business-to-business area.,https://upload.wikimedia.org/wikipedia/commons/3/3c/Siemens_AG_logo.svg,0.0,low,low,low,mid,high
1819,Land_Securities_Group,9.825,1.047,0.2214,19.944,1822.0,Financials,Real_Estate,Europe,United_Kingdom,United Kingdom,,Robert Noel,http://www.forbes.com/companies/land-securities-group/,0.01110108303,0.2114613181,,land securities group,daiwa securities group,0,daiwa securities group,http://www.wikidata.org/entity/Q1157716,public company,https://upload.wikimedia.org/wikipedia/commons/8/8e/Daiwa_sec_logo.gif,0.0,mid,low,low,mid,high
1820,United_Aircraft,4.817,7.682,-0.023,17.184,1822.0,Industrials,Aerospace_&_Defense,Asia,Russia,Russia,,Yury Slyusar,http://www.forbes.com/companies/united-aircraft/,-0.001338454376,-0.002994011976,,united aircraft,kaman aircraft,0,kaman aircraft,http://www.wikidata.org/entity/Q1722848,,https://upload.wikimedia.org/wikipedia/commons/d/d0/Kaman_Corporation_logo.svg,4743.0,low,low,low,mid,high
1821,Basler_Kantonalbank,0.397,0.748,0.1532,41.837,1824.0,Financials,Regional_Banks,Europe,Switzerland,Switzerland,,Guy Lachappelle,http://www.forbes.com/companies/basler-kantonalbank/,0.003661830437,0.2048128342,,basler kantonalbank,swiss national bank,0,swiss national bank,http://www.wikidata.org/entity/Q597394,central bank of Switzerland,https://upload.wikimedia.org/wikipedia/commons/5/5a/SNB-Logo-positiv-blau.svg,930.0,low,low,low,mid,high
1822,NiSource,8.42,5.027,0.1933,20.098,1825.0,Utilities,Natural_Gas_Utilities,North America,United_States,Indiana,Indiana,Joseph Hamrock,http://www.forbes.com/companies/nisource/,0.009617872425,0.03845235727,,nisource,servicesource,0,servicesource,http://www.wikidata.org/entity/Q2274161,company,https://upload.wikimedia.org/wikipedia/commons/b/bc/ServiceSource_logo.svg,0.0,low,low,low,mid,high
1823,Barry_Callebaut,9.975,6.99,0.3426,6.546,1826.0,Consumer Staples,Food_Processing,Europe,Switzerland,Switzerland,,Antoine de Saint-Affrique,http://www.forbes.com/companies/barry-callebaut/,0.05233730522,0.04901287554,,barry callebaut,,0,,,,nan,,mid,low,low,mid,high
1824,Banque_Centrale_Populaire,5.682,2.707,0.2929,41.036,1827.0,Financials,Regional_Banks,Africa,Morocco,Morocco,,Mohamed Benchaaboun,http://www.forbes.com/companies/banque-centrale-populaire/,0.007137635247,0.1082009605,,banque centrale populaire,bank central asia,0,bank central asia,http://www.wikidata.org/entity/Q806626,Indonesian company,https://upload.wikimedia.org/wikipedia/commons/5/5c/Bank_Central_Asia.svg,0.0,low,low,low,mid,high
1825,Grand_Industrial_Holding,0.898,14.017,-0.0479,1.204,1828.0,,nan,Asia,China,China,,Bo Jin,http://www.forbes.com/companies/grand-industrial-holding/,-0.03978405316,-0.003417279018,,grand industrial holding,nitori holdings,0,nitori holdings,http://www.wikidata.org/entity/Q17212489,,https://upload.wikimedia.org/wikipedia/commons/b/bd/NITORI_Logo.svg,0.0,low,mid,low,mid,high
1826,Sino_Biopharmaceutical,19.792,2.193,0.321,3.215,1828.0,Health Care,Biotechs,Asia,Hong_Kong,Hong Kong,,Ping Tse,http://www.forbes.com/companies/sino-biopharmaceutical/,0.099844479,0.146374829,,sino biopharmaceutical,ono pharmaceutical,0,ono pharmaceutical,http://www.wikidata.org/entity/Q11464265,Japanese pharmaceutical company,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ono_Pharmaceutical_company_logo.svg,0.0,mid,low,low,mid,high
1827,NH_Investment_&_Securities,4.65,1.303,0.3097,41.0,1830.0,Financials,Investment_Services,Asia,South_Korea,South Korea,,Young-Chae Jeong,http://www.forbes.com/companies/nh-investment-securities/,0.007553658537,0.2376822717,,nh investment & securities,investment ab latour,0,investment ab latour,http://www.wikidata.org/entity/Q6060753,,https://upload.wikimedia.org/wikipedia/commons/2/29/latour_logo.svg,0.0,low,low,low,mid,high
1828,MTU_Aero_Engines_AG,9.442,5.681,0.4266,7.566,1831.0,Industrials,Aerospace_&_Defense,Europe,Germany,Germany,,Egon Behle,http://www.forbes.com/companies/mtu-aero-engines-ag/,0.05638382236,0.07509241331,,mtu aero engines ag,mtu aero engines,0,mtu aero engines,http://www.wikidata.org/entity/Q128929,company,https://upload.wikimedia.org/wikipedia/commons/a/ae/MTU_Aero_Engines_Logo.svg,0.0,low,low,mid,mid,high
1829,RMB_Holdings,8.879,0.002,0.6244,3.632,1832.0,Financials,Investment_Services,Africa,South_Africa,South Africa,,Hermanus Bosman,http://www.forbes.com/companies/rmb-holdings/,0.1719162996,312.2,,rmb holdings,tbs holdings,0,tbs holdings,http://www.wikidata.org/entity/Q605233,Japanese holding company,https://upload.wikimedia.org/wikipedia/commons/1/14/Tokyo_Broadcasting_System_logo_2020.svg,0.0,low,low,mid,mid,high
1830,Hengli_Petrochemical,13.169,4.456,0.3827,11.762,1833.0,Industrials,Other_Industrial_Equipment,Asia,China,China,,Hong Fan,http://www.forbes.com/companies/hengli-petrochemical/,0.03253698351,0.08588420108,,hengli petrochemical,shanghai petrochemical,0,shanghai petrochemical,http://www.wikidata.org/entity/Q820770,company,https://upload.wikimedia.org/wikipedia/commons/2/2e/Spc-logo.svg,0.0,mid,low,low,mid,high
1831,Korea_Zinc,7.231,5.835,0.5564,6.574,1834.0,Materials,Diversified_Metals_&_Mining,Asia,South_Korea,South Korea,,Wei Wang,http://www.forbes.com/companies/korea-zinc/,0.08463644661,0.09535561268,,korea zinc,spire inc,0,spire inc,http://www.wikidata.org/entity/Q6468754,"public utility holding company based in St. Louis, Missouri, providing natural gas service through its regulated core utility operations while engaging in non-regulated activities that provide business opportunities",https://upload.wikimedia.org/wikipedia/commons/6/67/Spire_Inc_logo.svg,0.0,low,low,mid,mid,high
1832,Power_Finance,3.252,4.117,0.3335,39.954,1834.0,Consumer Discretionary,Business_&_Personal_Services,Asia,India,India,,Rajeev Sharma,http://www.forbes.com/companies/power-finance/,0.008347099164,0.08100558659,,power finance,open finance,0,open finance,http://www.wikidata.org/entity/Q11798499,,https://upload.wikimedia.org/wikipedia/commons/6/60/Open-finance-logo.png,0.0,low,low,low,mid,high
1833,First_Horizon_National,6.23,1.657,0.2021,40.463,1836.0,Financials,Regional_Banks,North America,United_States,Tennessee,Tennessee,D. Jordan,http://www.forbes.com/companies/first-horizon-national/,0.004994686504,0.121967411,,first horizon national,colliers international,0,colliers international,http://www.wikidata.org/entity/Q5147194,multinational real estate services company,https://upload.wikimedia.org/wikipedia/commons/9/91/Colliers_logo.svg,0.0,low,low,low,mid,high
1834,Pou_Chen,3.723,9.159,0.4247,10.145,1836.0,Consumer Discretionary,Apparel/Accessories,Asia,Taiwan,Taiwan,,Chin Lu,http://www.forbes.com/companies/pou-chen/,0.04186298669,0.04636969101,,pou chen,,0,,,,nan,,low,mid,mid,mid,high
1835,Commercial_Bank_of_Qatar,4.022,1.832,0.1858,40.183,1838.0,Financials,Regional_Banks,Asia,Qatar,Qatar,,Joseph Abraham,http://www.forbes.com/companies/commercial-bank-of-qatar/,0.004623845905,0.101419214,,commercial bank of qatar,industrial and commercial bank of china,0,industrial and commercial bank of china,http://www.wikidata.org/entity/Q26463,Chinese multinational banking company,https://upload.wikimedia.org/wikipedia/commons/0/0f/ICBC_logo.png,439787.0,low,low,low,mid,high
1836,Unisplendour,11.444,6.221,0.2275,6.801,1839.0,Information Technology,Computer_Hardware,Asia,China,China,,Xu Kang,http://www.forbes.com/companies/unisplendour/,0.03345096309,0.03656968333,,unisplendour,uniper,0,uniper,http://www.wikidata.org/entity/Q19839259,German energy company,https://upload.wikimedia.org/wikipedia/commons/9/97/Uniper_logo.svg,11780.0,mid,low,low,mid,high
1837,Musashino_Bank,1.13,0.532,0.0945,39.938,1840.0,Financials,Regional_Banks,Asia,Japan,Japan,,Kikuo Kato,http://www.forbes.com/companies/musashino-bank/,0.00236616756,0.1776315789,,musashino bank,minato bank,0,minato bank,http://www.wikidata.org/entity/Q11279163,,https://upload.wikimedia.org/wikipedia/commons/5/5a/Minato_Bank_Logo.svg,0.0,low,low,low,mid,high
1838,Bank_of_Queensland,2.978,1.76,0.2818,39.938,1841.0,Financials,Regional_Banks,Australia,Australia,Australia,,Jon Sutton,http://www.forbes.com/companies/bank-of-queensland/,0.007055936702,0.1601136364,,bank of queensland,bank of ireland,0,bank of ireland,http://www.wikidata.org/entity/Q806689,commercial bank operating in Ireland,https://upload.wikimedia.org/wikipedia/commons/5/55/Bank-of-Ireland-Logo.svg,0.0,low,low,low,mid,high
1839,Isetan_Mitsukoshi_Holdings,4.701,11.448,-0.0087,12.075,1841.0,Consumer Discretionary,Department_Stores,Asia,Japan,Japan,,Ken Akamatsu,http://www.forbes.com/companies/isetan-mitsukoshi-holdings/,-0.0007204968944,-0.0007599580713,,isetan mitsukoshi holdings,isetan mitsukoshi holdings,1,isetan mitsukoshi holdings,http://www.wikidata.org/entity/Q6079763,Japanese department store company,https://upload.wikimedia.org/wikipedia/commons/7/7a/Isetan_Mitsukoshi_Holdings_logo.svg,0.0,low,mid,low,mid,high
1840,China_National_Chemical,6.043,9.455,0.2485,13.832,1843.0,Industrials,Construction_Services,Asia,China,China,,Jin Yu,http://www.forbes.com/companies/china-national-chemical/,0.01796558704,0.02628239027,,china national chemical,yanbu national petrochemical company,0,yanbu national petrochemical company,http://www.wikidata.org/entity/Q3817709,Saudi Basic Industries Corp,https://upload.wikimedia.org/wikipedia/commons/1/10/Yansab_Logo.svg,0.0,low,mid,low,mid,high
1841,CSPC_Pharmaceutical_Group,16.781,1.984,0.3555,2.756,1844.0,,nan,Asia,Hong_Kong,Hong Kong,,Dong Cai,http://www.forbes.com/companies/cspc-pharmaceutical-group/,0.1289912917,0.1791834677,,cspc pharmaceutical group,cubist pharmaceuticals,0,cubist pharmaceuticals,http://www.wikidata.org/entity/Q5192265,defunct American pharmaceutical company,https://upload.wikimedia.org/wikipedia/commons/b/b7/Cubist_Pharmaceuticals_Logo.svg,0.0,mid,low,low,mid,high
1842,Marks_&_Spencer,6.458,13.622,0.2342,10.617,1845.0,Consumer Discretionary,Department_Stores,Europe,United_Kingdom,United Kingdom,,Wei Pan,http://www.forbes.com/companies/marks-spencer/,0.02205896204,0.01719277639,,marks & spencer,marks & spencer,1,marks & spencer,http://www.wikidata.org/entity/Q714491,retail company,https://upload.wikimedia.org/wikipedia/commons/2/23/MarksAndSpencer1884_logo.svg,85813.0,low,mid,low,mid,high
1843,Marine_Harvest_ASA,10.382,4.129,0.5093,5.2,1846.0,Consumer Staples,Food_Processing,Europe,Norway,Norway,,Alf-Helge Aarskog,http://www.forbes.com/companies/marine-harvest-asa/,0.09794230769,0.1233470574,,marine harvest asa,,0,,,,nan,,mid,low,mid,mid,high
1844,Amorepacific,18.726,4.488,0.312,5.265,1847.0,Consumer Staples,Household/Personal_Care,Asia,South_Korea,South Korea,,Kyung-Bae Suh,http://www.forbes.com/companies/amorepacific/,0.05925925926,0.06951871658,,amorepacific,georgia pacific,0,georgia pacific,http://www.wikidata.org/entity/Q1509282,USA based wood pulp and paper company,https://upload.wikimedia.org/wikipedia/commons/f/ff/Georgia-Pacific_Logo.svg,0.0,mid,low,low,mid,high
1845,FIBI_Holdings,0.883,1.302,0.0904,39.117,1848.0,Financials,Regional_Banks,Asia,Israel,Israel,,Jacob Sitt,http://www.forbes.com/companies/fibi-holdings/,0.002311015671,0.06943164363,,fibi holdings,tbs holdings,0,tbs holdings,http://www.wikidata.org/entity/Q605233,Japanese holding company,https://upload.wikimedia.org/wikipedia/commons/1/14/Tokyo_Broadcasting_System_logo_2020.svg,0.0,low,low,low,mid,high
1846,Credit_Bank_of_Moscow,2.102,2.548,0.3549,32.797,1849.0,Financials,Regional_Banks,Asia,Russia,Russia,,Vladimir Chubar,http://www.forbes.com/companies/credit-bank-of-moscow/,0.01082111169,0.1392857143,,credit bank of moscow,,0,,,,nan,,low,low,low,mid,high
1847,Li_&_Fung,4.604,13.532,0.2178,6.518,1849.0,Industrials,Trading_Companies,Asia,Hong_Kong,Hong Kong,,Spencer Fung,http://www.forbes.com/companies/li-fung/,0.03341515802,0.01609518179,,li & fung,,0,,,,nan,,low,mid,low,mid,high
1848,Zalando,12.908,5.498,0.0969,3.719,1849.0,,nan,Europe,Germany,Germany,,Robert Gentz,http://www.forbes.com/companies/zalando/,0.02605539123,0.01762459076,,zalando,zalando se,0,zalando se,http://www.wikidata.org/entity/Q136570,multinational e-commerce company specializing in shoes and fashion,https://upload.wikimedia.org/wikipedia/commons/9/9c/Zalando_201x_logo.svg,14194.0,mid,low,low,mid,high
1849,Coca-Cola_West,8.273,8.908,0.2331,8.358,1852.0,Consumer Staples,Beverages,Asia,Japan,Japan,,Hisashi Kubo,http://www.forbes.com/companies/coca-cola-west/,0.02788944724,0.0261674899,,coca cola west,coca cola femsa,0,coca cola femsa,http://www.wikidata.org/entity/Q20714863,Mexican multinational beverage company. It operates the largest independent Coca-Cola bottling group in the world.,https://upload.wikimedia.org/wikipedia/commons/b/b1/Coca-Cola_Femsa_Logo.png,0.0,low,mid,low,mid,high
1850,EasyJet,9.248,6.393,0.3863,8.011,1852.0,Industrials,Airline,Europe,United_Kingdom,United Kingdom,,David Schneider,http://www.forbes.com/companies/easyjet/,0.04822119586,0.06042546535,,easyjet,easyjet,1,easyjet,http://www.wikidata.org/entity/Q191551,British low-cost airline,https://upload.wikimedia.org/wikipedia/commons/1/1b/EasyJet_logo.svg,0.0,low,low,low,mid,high
1851,Shenzhen_Investment,3.295,1.386,0.6353,14.996,1852.0,Financials,Consumer_Financial_Services,Asia,Hong_Kong,Hong Kong,,Hua Lu,http://www.forbes.com/companies/shenzhen-investment/,0.04236463057,0.4583694084,,shenzhen investment,new senior investment group,0,new senior investment group,http://www.wikidata.org/entity/Q25046191,,https://upload.wikimedia.org/wikipedia/commons/4/46/New_Senior_Investment_Group.png,0.0,low,low,mid,mid,high
